Name,f1,precision,confusionMatrix,AUC,STD
LogisticRegression,0.502365,0.4974789051245112,"[[0.18, 0.33], [0.18, 0.32]]",0.5001116521486912,0.003857602753343941
StackingClassifier,0.502365,0.4974789051245112,"[[0.18, 0.33], [0.18, 0.32]]",0.5001452249534684,0.003936710598187248
