Name,f1,precision,confusionMatrix,AUC,STD
LogisticRegression,0.5245,0.48026315789473684,"[[0.24, 0.26], [0.25, 0.24]]",0.5131861811348325,0.03492398703597195
GaussianNB,0.531,0.48828125,"[[0.28, 0.22], [0.29, 0.21]]",0.5288395075204355,0.04633948741971037
StackingClassifier,0.531,0.48828125,"[[0.28, 0.22], [0.29, 0.21]]",0.5154779392745121,0.03134040469490855
