Name,f1,precision,confusionMatrix,AUC,STD
LogisticRegression,0.5315,0.5015197568389058,"[[0.23, 0.27], [0.22, 0.28]]",0.49886676891974774,0.027843594886897558
GaussianNB,0.514,0.5,"[[0.32, 0.18], [0.31, 0.18]]",0.5053722918396242,0.04559342008471575
StackingClassifier,0.5315,0.5015197568389058,"[[0.23, 0.27], [0.22, 0.28]]",0.5014287060638251,0.027133514327824734
