Name,f1,precision,confusionMatrix,AUC,STD
LogisticRegression,0.5265,0.4791666666666667,"[[0.21, 0.29], [0.23, 0.27]]",0.4998795201122784,0.05283421750706934
GaussianNB,0.537,0.4906832298136646,"[[0.23, 0.27], [0.23, 0.26]]",0.5024741501030783,0.03788102432681352
StackingClassifier,0.537,0.4906832298136646,"[[0.23, 0.27], [0.23, 0.26]]",0.49803546179259717,0.0574563792591034
