Name,f1,precision,confusionMatrix,AUC,STD
DummyClassifier,0.5,0.5411255411255411,"[[0.48, 0.0], [0.52, 0.0]]",0.5,0.0
LogisticRegression,0.514,0.5411255411255411,"[[0.3, 0.18], [0.31, 0.21]]",0.5177878078113364,0.03471080341752672
StackingClassifier,0.514,0.5411255411255411,"[[0.3, 0.18], [0.31, 0.21]]",0.5088772662004899,0.03408757073893301
