Name,f1,precision,confusionMatrix,AUC,STD
LogisticRegression,0.525,0.50920245398773,"[[0.24, 0.27], [0.22, 0.28]]",0.5242228583666896,0.04379107421709493
GaussianNB,0.5305,0.49477351916376305,"[[0.26, 0.24], [0.26, 0.24]]",0.5177031661269585,0.04744521764850284
StackingClassifier,0.5305,0.49477351916376305,"[[0.26, 0.24], [0.26, 0.24]]",0.5120326488351491,0.044430982771166735
